,file_name,machine,normal,anormal,artefacts,classification,view_classes_3,is_jaw,is_spine,split_anomaly,split_classification,train_val_test
5321,18_12-23_l,0,x,?,,0,3,1,1,test,test,test
5322,18_12-23_r,0,x,?,,0,3,1,1,test,test,test
5323,18_12-24_l,0,x,,,0,3,1,1,train,train,train
5324,18_12-24_r,0,x,,,0,3,1,1,train,train,train
5325,18_12-25_l,0,x,,,0,3,1,1,train,train,train
5326,18_12-25_r,0,x,,,0,3,1,1,train,train,train
5327,18_12-26_l,0,x,,,0,2,1,0,train,train,train
5328,18_12-26_r,0,x,,,0,3,1,1,train,train,train
5329,18_12-27_l,0,x,,,0,3,1,1,train,train,train
5330,18_12-27_r,0,x,,,0,2,1,0,train,train,train
5331,18_12-28_l,0,x,,,0,2,1,0,train,train,train
5332,18_12-28_r,0,x,,,0,2,1,0,train,train,train
5333,18_12-29_l,0,x,,,0,2,1,0,train,train,train
5334,18_12-29_r,0,x,,,0,3,1,1,train,train,train
5335,18_12-30_l,0,x,,,0,3,1,1,train,train,train
5336,18_12-30_r,0,x,,,0,3,1,1,train,train,train
5337,18_12-31_l,0,x,,,0,2,1,0,train,train,train
5338,18_12-31_r,0,x,,,0,2,1,0,train,train,train
5339,18_12-32_l,0,,x,,8,2,1,0,test,test,test
5340,18_12-32_r,0,,x,,8,2,1,0,test,test,test
5341,18_12-33_l,0,x,,,0,3,1,1,train,train,train
5342,18_12-33_r,0,x,,x,10,3,1,1,test,train,train
5343,18_12-34_l,0,x,,,0,3,1,1,train,train,train
5344,18_12-34_r,0,x,,,0,3,1,1,train,train,train
5345,18_12-35_l,0,x,,,0,3,1,1,train,train,train
5346,18_12-35_r,0,x,,,0,3,1,1,train,train,train
5347,18_12-36_l,0,x,,,0,2,1,0,train,train,train
5348,18_12-36_r,0,x,,,0,2,1,0,train,train,train
5349,18_12-37_l,0,x,,,0,2,1,0,train,train,train
5350,18_12-37_r,0,x,,,0,3,1,1,train,train,train
5351,18_12-38_l,0,x,,,0,2,1,0,train,train,train
5352,18_12-38_r,0,x,,,0,2,1,0,train,train,train
5353,18_12-39_l,0,x,,x,10,3,1,1,test,test,train
5354,18_12-39_r,0,x,,x,10,2,1,0,train,test,train
5355,18_12-40_l,0,x,,,0,2,1,0,train,train,train
5356,18_12-40_r,0,x,,,0,2,1,0,train,train,train
5357,18_12-41_l,0,x,,,0,2,1,0,train,train,train
5358,18_12-41_r,0,x,,,0,2,1,0,train,train,train
5359,18_12-42_l,0,x,,x,10,2,1,0,test,test,test
5360,18_12-42_r,0,x,,x,10,2,1,0,test,test,test
5361,18_12-43_l,0,x,,,0,2,1,0,train,train,train
5362,18_12-43_r,0,x,,,0,2,1,0,train,train,train
5363,18_12-44_l,0,x,,,0,1,0,1,train,train,train
5364,18_12-44_r,0,x,,,0,1,0,1,train,train,train
5365,18_12-45_l,0,x,,,0,2,1,0,train,train,train
5366,18_12-45_r,0,x,,,0,3,1,1,train,train,train
5367,18_12-46_l,0,x,,,0,2,1,0,train,train,train
5368,18_12-46_r,0,x,,,0,2,1,0,train,train,train
5369,18_12-47_l,0,x,,x,10,2,1,0,train,train,train
5370,18_12-47_r,0,x,,,0,3,1,1,train,train,train
5371,18_12-48_l,0,x,,,0,2,1,0,train,train,train
5372,18_12-48_r,0,x,,,0,2,1,0,train,train,train
5373,18_12-49_l,0,x,,,0,2,1,0,train,train,train
5374,18_12-49_r,0,x,,,0,2,1,0,train,train,train
5375,18_12-50_l,0,?,?,,7,2,1,0,test,test,val
5376,18_12-50_r,0,x,x,x,10,2,1,0,train,test,val
5377,18_12-51_l,0,x,,,0,3,1,1,train,train,train
5378,18_12-51_r,0,x,,,0,3,1,1,train,train,train
5379,18_12-52_l,0,x,,,0,2,1,0,train,train,val
5380,18_12-52_r,0,x,,,0,2,1,0,train,train,val
5381,18_12-53_l,0,x,,,0,2,1,0,train,train,train
5382,18_12-53_r,0,x,,,0,2,1,0,train,train,train
5383,18_12-54_l,0,x,,,0,2,1,0,train,train,train
5384,18_12-54_r,0,x,,,0,2,1,0,train,train,train
5385,18_12-55_l,0,x,,,0,3,1,1,train,train,train
5386,18_12-55_r,0,x,,,0,3,1,1,train,train,train
5387,18_12-56_l,0,x,,x,10,2,1,0,test,test,test
5388,18_12-56_r,0,x,,x,10,2,1,0,test,test,test
5389,18_12-57_l,0,x,,,0,3,1,1,train,train,val
5390,18_12-57_r,0,x,,,0,3,1,1,train,train,val
5391,18_12-58_l,0,?,?,,7,3,1,1,test,test,test
5392,18_12-58_r,0,x,,,0,3,1,1,train,test,test
5393,18_12-59_l,0,x,,,0,2,1,0,train,train,train
5394,18_12-59_r,0,x,,,0,2,1,0,train,train,train
5395,18_12-60_l,0,x,,,0,1,0,1,train,train,train
5396,18_12-60_r,0,x,,,0,1,0,1,train,train,train
5397,18_12-61_l,0,x,,x,10,2,1,0,test,test,train
5398,18_12-61_r,0,x,,x,10,2,1,0,test,test,train
5399,18_12-62_l,0,x,,x,10,3,1,1,test,test,train
5400,18_12-62_r,0,x,,,0,3,1,1,train,test,train
5401,18_12-63_l,0,x,,,0,2,1,0,train,train,train
5402,18_12-63_r,0,x,,,0,2,1,0,train,train,train
5403,18_12-64_l,0,x,,,0,2,1,0,train,train,train
5404,18_12-64_r,0,x,,,0,2,1,0,train,train,train
5405,18_12-65_l,0,x,,,0,2,1,0,train,train,test
5406,18_12-65_r,0,x,,,0,2,1,0,train,train,test
5407,18_12-66_l,0,?,?,,7,2,1,0,test,test,test
5408,18_12-66_r,0,?,?,,7,2,1,0,test,test,test
5409,18_12-67_l,0,x,,,0,3,1,1,train,train,val
5410,18_12-67_r,0,x,,,0,3,1,1,train,train,val
5411,18_12-68_l,0,x,,,0,3,1,1,train,train,train
5412,18_12-68_r,0,x,,,0,3,1,1,train,train,train
5413,18_12-69_l,0,x,,,0,2,1,0,train,train,train
5414,18_12-69_r,0,x,,,0,2,1,0,train,train,train
5415,18_12-70_l,0,x,,,0,2,1,0,test,test,train
5416,18_12-70_r,0,x,,,0,2,1,0,train,test,train
5417,18_12-71_l,0,x,,,0,2,1,0,train,train,train
5418,18_12-71_r,0,x,,,0,2,1,0,train,train,train
5419,18_12-72_l,0,x,,,0,1,0,1,train,train,train
5420,18_12-72_r,0,x,,,0,3,1,1,train,train,train
5421,18_12-73_l,0,x,,,0,3,1,1,test,test,train
5422,18_12-73_r,0,x,,,0,3,1,1,train,test,train
5423,18_12-74_l,0,x,,,0,3,1,1,train,train,train
5424,18_12-74_r,0,x,,,0,3,1,1,train,train,train
5425,18_12-75_l,0,x,,,0,2,1,0,train,train,train
5426,18_12-75_r,0,x,,,0,2,1,0,train,train,train
5427,18_12-76_l,0,x,,?,0,2,1,0,test,test,train
5428,18_12-76_r,0,x,,?,0,2,1,0,test,test,train
5429,18_12-77_l,0,x,,,0,2,1,0,test,test,train
5430,18_12-77_r,0,x,,,0,2,1,0,test,test,train
5431,18_12-78_l,0,x,,,0,3,1,1,train,train,train
5432,18_12-78_r,0,x,,,0,3,1,1,train,train,train
5433,18_12-79_l,0,x,,,0,3,1,1,train,train,train
5434,18_12-79_r,0,x,,,0,3,1,1,train,train,train
5435,18_12-80_l,0,x,,,0,2,1,0,train,train,train
5436,18_12-80_r,0,x,,,0,2,1,0,train,train,train
5437,18_12-81_l,0,x,,,0,3,1,1,train,train,train
5438,18_12-81_r,0,x,,,0,3,1,1,train,train,train
5439,18_12-82_l,0,x,,,0,2,1,0,train,train,train
5440,18_12-82_r,0,x,,,0,3,1,1,train,train,train
5441,18_12-83_l,0,x,,,0,3,1,1,train,train,train
5442,18_12-83_r,0,x,,,0,3,1,1,train,train,train
5443,18_12-84_l,0,x,,,0,3,1,1,train,train,train
5444,18_12-84_r,0,x,,,0,3,1,1,train,train,train
5445,18_12-85_l,0,x,,,0,3,1,1,train,train,train
5446,18_12-85_r,0,x,,,0,3,1,1,train,train,train
5447,18_12-86_l,0,x,,?,0,3,1,1,test,test,train
5448,18_12-86_r,0,x,,?,0,2,1,0,test,test,train
5449,18_12-87_l,0,x,,,0,2,1,0,train,train,train
5450,18_12-87_r,0,x,,,0,2,1,0,train,train,train
5451,18_12-88_l,0,x,,,0,3,1,1,train,train,train
5452,18_12-88_r,0,x,,,0,1,0,1,train,train,train
5453,18_12-89_l,0,x,,,0,2,1,0,train,train,val
5454,18_12-89_r,0,x,,,0,2,1,0,train,train,val
5455,18_12-90_l,0,x,,,0,3,1,1,train,train,train
5456,18_12-90_r,0,x,,,0,3,1,1,train,train,train
5457,18_12-91_l,0,x,,,0,1,0,1,train,train,train
5458,18_12-91_r,0,x,,,0,1,0,1,train,train,train
5459,18_12-92_l,0,x,,,0,2,1,0,train,train,train
5460,18_12-92_r,0,x,,,0,2,1,0,train,train,train
5461,18_12-93_l,0,,x,,8,2,1,0,test,test,test
5462,18_12-93_r,0,,x,,8,2,1,0,test,test,test
5463,18_12-94_l,0,x,,,0,3,1,1,train,train,val
5464,18_12-94_r,0,x,,,0,3,1,1,train,train,val
5465,18_12-95_l,0,x,,,0,2,1,0,train,train,train
5466,18_12-95_r,0,x,,,0,3,1,1,train,train,train
5467,18_12-96_l,0,x,,,0,3,1,1,train,train,train
5468,18_12-96_r,0,x,,,0,3,1,1,train,train,train
5469,18_12-97_l,0,x,,,0,2,1,0,train,train,train
5470,18_12-97_r,0,x,,,0,2,1,0,train,train,train
5471,18_12-98_l,0,x,,,0,2,1,0,train,train,train
5472,18_12-98_r,0,x,,,0,2,1,0,train,train,train
5473,18_12-99_l,0,x,,,0,2,1,0,train,train,train
5474,18_12-99_r,0,x,,,0,3,1,1,train,train,train
5475,18_12-100_l,0,x,,,0,3,1,1,train,train,train
5476,18_12-100_r,0,x,,,0,3,1,1,train,train,train
5477,18_12-101_l,0,x,,,0,0,0,0,train,train,train
5478,18_12-101_r,0,x,x,,0,0,0,0,train,train,train
5479,18_12-102_l,0,x,,,0,2,1,0,train,train,train
5480,18_12-102_r,0,x,,,0,3,1,1,train,train,train
5481,18_12-103_l,0,,x,,8,3,1,1,test,test,test
5482,18_12-103_r,0,,x,,8,3,1,1,test,test,test
5483,18_12-104_l,0,x,,,0,3,1,1,train,train,train
5484,18_12-104_r,0,x,,,0,3,1,1,train,train,train
5485,18_12-105_l,0,x,,,0,2,1,0,train,train,train
5486,18_12-105_r,0,x,,,0,2,1,0,train,train,train
5487,18_12-106_l,0,x,,,0,3,1,1,train,train,train
5488,18_12-106_r,0,x,,,0,3,1,1,train,train,train
5489,18_12-107_l,0,x,,,0,3,1,1,train,train,train
5490,18_12-107_r,0,x,,,0,3,1,1,train,train,train
5491,18_12-108_l,0,x,,,0,2,1,0,train,train,train
5492,18_12-108_r,0,x,,,0,2,1,0,train,train,train
5493,18_12-109_l,0,,x,x,11,2,1,0,test,test,val
5494,18_12-109_r,0,,x,,8,2,1,0,test,test,val
5495,18_12-110_l,0,x,,,0,3,1,1,train,train,val
5496,18_12-110_r,0,x,,,0,2,1,0,train,train,val
5497,18_12-111_l,0,x,,,0,2,1,0,train,train,train
5498,18_12-111_r,0,x,,,0,3,1,1,train,train,train
5499,18_12-112_l,0,x,,,0,2,1,0,train,train,train
5500,18_12-112_r,0,x,,,0,2,1,0,train,train,train
5501,18_12-113_l,0,?,?,,7,2,1,0,test,test,val
5502,18_12-113_r,0,x,,,0,2,1,0,train,test,val
5503,18_12-114_l,0,,x,,8,2,1,0,test,test,test
5504,18_12-114_r,0,,x,,8,2,1,0,test,test,test
5505,18_12-115_l,0,x,,,0,3,1,1,train,train,train
5506,18_12-115_r,0,x,,,0,3,1,1,train,train,train
5507,18_12-116_l,0,,x,,8,3,1,1,test,test,test
5508,18_12-116_r,0,x,,,0,3,1,1,train,test,test
5509,18_12-117_l,0,x,,,0,2,1,0,train,train,val
5510,18_12-117_r,0,?,?,,7,0,0,0,test,train,val
5511,18_12-118_l,0,x,,,0,3,1,1,train,train,train
5512,18_12-118_r,0,x,,,0,3,1,1,train,train,train
5513,18_12-119_l,0,x,,,0,3,1,1,train,train,val
5514,18_12-119_r,0,x,,,0,3,1,1,train,train,val
5515,18_12-120_l,0,x,,,0,2,1,0,train,train,train
5516,18_12-120_r,0,x,,,0,2,1,0,train,train,train
5517,18_12-121_l,0,x,,,0,1,0,1,train,train,train
5518,18_12-121_r,0,x,,,0,0,0,0,train,train,train
5519,18_12-122_l,0,x,,,0,3,1,1,train,train,val
5520,18_12-122_r,0,x,,,0,3,1,1,train,train,val
5521,18_12-123_l,0,x,,,0,2,1,0,train,train,train
5522,18_12-123_r,0,x,,,0,3,1,1,train,train,train
5523,18_12-124_l,0,x,,,0,3,1,1,test,test,val
5524,18_12-124_r,0,?,?,,7,3,1,1,test,test,val
5525,18_12-125_l,0,x,,,0,3,1,1,train,train,train
5526,18_12-125_r,0,x,,,0,3,1,1,train,train,train
5527,18_12-126_l,0,x,,,0,0,0,0,train,train,val
5528,18_12-126_r,0,x,,,0,3,1,1,train,train,val
5529,18_12-127_l,0,x,,,0,2,1,0,train,train,train
5530,18_12-127_r,0,x,,,0,2,1,0,train,train,train
5531,18_12-128_l,0,x,,,0,2,1,0,train,train,train
5532,18_12-128_r,0,x,,,0,3,1,1,train,train,train
5533,18_12-129_l,0,x,,,0,2,1,0,train,train,val
5534,18_12-129_r,0,x,,,0,2,1,0,train,train,val
5535,18_12-130_l,0,x,,,0,2,1,0,train,train,train
5536,18_12-130_r,0,x,,,0,2,1,0,train,train,train
5537,18_12-131_l,0,?,?,,7,2,1,0,test,test,test
5538,18_12-131_r,0,x,,,0,2,1,0,train,test,test
5539,18_12-132_l,0,x,,,0,2,1,0,train,train,train
5540,18_12-132_r,0,x,,,0,3,1,1,train,train,train
5541,18_12-133_l,0,x,,,0,2,1,0,train,train,train
5542,18_12-133_r,0,x,,,0,2,1,0,train,train,train
5543,18_12-134_l,0,x,,,0,3,1,1,train,train,train
5544,18_12-134_r,0,x,,,0,3,1,1,train,train,train
5545,18_12-135_l,0,,x,,8,3,1,1,test,test,val
5546,18_12-135_r,0,,x,,8,3,1,1,test,test,val
5547,18_12-136_l,0,x,,,0,2,1,0,train,train,train
5548,18_12-136_r,0,x,,,0,3,1,1,train,train,train
5549,18_12-137_l,0,x,,,0,3,1,1,train,train,train
5550,18_12-137_r,0,x,,,0,2,1,0,train,train,train
5551,18_12-138_l,0,x,,,0,2,1,0,train,train,train
5552,18_12-138_r,0,x,,,0,0,0,0,train,train,train
5553,18_12-139_l,0,x,,,0,3,1,1,train,train,val
5554,18_12-139_r,0,x,,,0,2,1,0,train,train,val
5555,18_12-140_l,0,x,,,0,2,1,0,train,train,train
5556,18_12-140_r,0,x,,,0,2,1,0,train,train,train
5557,18_12-141_l,0,,x,,8,0,0,0,test,test,test
5558,18_12-141_r,0,,x,,8,0,0,0,test,test,test
5559,18_12-142_l,0,,x,,8,2,1,0,test,test,test
5560,18_12-142_r,0,x,,,0,2,1,0,train,test,test
5561,18_12-143_l,0,x,,,0,2,1,0,train,train,train
5562,18_12-143_r,0,x,,,0,2,1,0,train,train,train
5563,18_12-144_l,0,x,,,0,3,1,1,train,train,train
5564,18_12-144_r,0,x,,,0,3,1,1,train,train,train
5565,18_12-145_l,0,x,,,0,1,0,1,train,train,train
5566,18_12-145_r,0,x,,,0,0,0,0,train,train,train
5567,18_12-146_l,0,x,,,0,3,1,1,train,train,train
5568,18_12-146_r,0,x,,,0,1,0,1,train,train,train
5569,18_12-147_l,0,x,,,0,2,1,0,train,train,train
5570,18_12-147_r,0,x,,,0,2,1,0,train,train,train
5571,18_12-148_l,0,x,,,0,2,1,0,train,train,train
5572,18_12-148_r,0,x,,,0,1,0,1,train,train,train
5573,18_12-149_l,0,x,,,0,2,1,0,train,train,train
5574,18_12-149_r,0,x,,,0,2,1,0,train,train,train
5575,18_12-150_l,0,x,,,0,2,1,0,train,train,train
5576,18_12-150_r,0,x,,,0,2,1,0,train,train,train
5577,18_12-151_l,0,x,,,0,2,1,0,train,train,train
5578,18_12-151_r,0,x,,,0,2,1,0,train,train,train
5579,18_12-152_l,0,x,,,0,2,1,0,train,train,train
5580,18_12-152_r,0,x,,,0,2,1,0,train,train,train
5581,18_12-153_l,0,x,,,0,3,1,1,train,train,train
5582,18_12-153_r,0,x,,,0,3,1,1,train,train,train
5583,18_12-154_l,0,x,,,0,2,1,0,train,train,test
5584,18_12-154_r,0,x,,,0,2,1,0,train,train,test
5585,18_12-155_l,0,x,,,0,2,1,0,train,train,train
5586,18_12-155_r,0,x,,,0,2,1,0,train,train,train
5587,18_12-156_l,0,x,,,0,3,1,1,train,train,train
5588,18_12-156_r,0,x,,,0,3,1,1,train,train,train
5589,18_12-157_l,0,x,,,0,2,1,0,train,train,train
5590,18_12-157_r,0,x,,,0,2,1,0,train,train,train
5591,18_12-158_l,0,x,,x,10,2,1,0,test,test,test
5592,18_12-158_r,0,x,,x,10,2,1,0,test,test,test
5593,18_12-159_l,0,x,,,0,3,1,1,train,train,train
5594,18_12-159_r,0,x,,,0,3,1,1,train,train,train
5595,18_12-160_l,0,x,,,0,2,1,0,train,train,train
5596,18_12-160_r,0,x,,,0,2,1,0,train,train,train
5597,18_12-161_l,0,x,,,0,0,0,0,test,test,test
5598,18_12-161_r,0,,x,,8,1,0,1,test,test,test
5599,18_12-162_l,0,?,?,,7,2,1,0,test,test,val
5600,18_12-162_r,0,x,,,0,2,1,0,train,test,val
5601,18_12-163_l,0,x,,,0,2,1,0,test,test,train
5602,18_12-163_r,0,x,,,0,2,1,0,test,test,train
5603,18_12-164_l,0,x,,,0,2,1,0,train,train,train
5604,18_12-164_r,0,x,,,0,1,0,1,train,train,train
5605,18_12-165_l,0,x,,,0,2,1,0,train,train,train
5606,18_12-165_r,0,x,,,0,1,0,1,train,train,train
5607,18_12-166_l,0,x,,,0,3,1,1,train,train,test
5608,18_12-166_r,0,x,,,0,3,1,1,train,train,test
5609,18_12-167_l,0,x,,,0,2,1,0,train,train,train
5610,18_12-167_r,0,x,,,0,2,1,0,train,train,train
5611,18_12-168_l,0,x,,,0,3,1,1,train,train,train
5612,18_12-168_r,0,x,,,0,3,1,1,train,train,train
5613,18_12-169_l,0,x,,,0,2,1,0,train,train,val
5614,18_12-169_r,0,x,,,0,2,1,0,train,train,val
5615,18_12-170_l,0,x,,,0,1,0,1,train,train,train
5616,18_12-170_r,0,x,,,0,1,0,1,train,train,train
5617,18_12-171_l,0,x,,,0,3,1,1,train,train,train
5618,18_12-171_r,0,x,,,0,3,1,1,train,train,train
5619,18_12-172_l,0,x,,,0,2,1,0,train,train,test
5620,18_12-172_r,0,x,,,0,2,1,0,train,train,test
5621,18_12-173_l,0,,x,,8,2,1,0,test,test,val
5622,18_12-173_r,0,,x,,8,3,1,1,test,test,val
5623,18_12-174_l,0,x,,,0,1,0,1,train,train,train
5624,18_12-174_r,0,x,,,0,1,0,1,train,train,train
5625,18_12-175_l,0,x,,,0,3,1,1,train,train,train
5626,18_12-175_r,0,x,,,0,3,1,1,train,train,train
5627,18_12-176_l,0,x,,,0,1,0,1,train,train,test
5628,18_12-176_r,0,x,,,0,1,0,1,train,train,test
5629,18_12-177_l,0,x,,,0,2,1,0,test,test,train
5630,18_12-177_r,0,x,,,0,3,1,1,test,test,train
5631,18_12-178_l,0,x,,,0,3,1,1,train,train,train
5632,18_12-178_r,0,x,,,0,3,1,1,train,train,train
5633,18_12-179_l,0,?,?,,7,2,1,0,test,test,val
5634,18_12-179_r,0,,x,,8,2,1,0,test,test,val
5635,18_12-180_l,0,x,,,0,2,1,0,train,train,train
5636,18_12-180_r,0,x,,,0,2,1,0,train,train,train
5637,18_12-181_l,0,x,,,0,2,1,0,train,train,train
5638,18_12-181_r,0,x,,,0,2,1,0,train,train,train
5639,18_12-182_l,0,x,,,0,2,1,0,train,train,val
5640,18_12-182_r,0,x,,,0,2,1,0,train,train,val
5641,18_12-183_l,0,x,,?,0,2,1,0,test,test,train
5642,18_12-183_r,0,x,,?,0,2,1,0,test,test,train
5643,18_12-184_l,0,x,,,0,1,0,1,train,train,train
5644,18_12-184_r,0,x,,,0,1,0,1,train,train,train
5645,18_12-185_l,0,x,,,0,2,1,0,train,train,train
5646,18_12-185_r,0,x,,,0,2,1,0,train,train,train
5647,18_12-186_l,0,x,,,0,3,1,1,train,train,train
5648,18_12-186_r,0,x,,,0,3,1,1,train,train,train
5649,18_12-187_l,0,,x,,8,3,1,1,test,test,val
5650,18_12-187_r,0,x,,,0,3,1,1,train,test,val
5651,18_12-188_l,0,x,,,0,1,0,1,train,train,train
5652,18_12-188_r,0,x,,,0,1,0,1,train,train,train
5653,18_12-189_l,0,x,,,0,2,1,0,train,train,train
5654,18_12-189_r,0,x,,,0,2,1,0,train,train,train
5655,18_12-190_l,0,x,,,0,3,1,1,train,train,train
5656,18_12-190_r,0,x,,,0,2,1,0,train,train,train
5657,18_12-191_l,0,x,,,0,3,1,1,train,train,train
5658,18_12-191_r,0,x,,,0,3,1,1,train,train,train
5659,18_12-192_l,0,x,,,0,2,1,0,train,train,train
5660,18_12-192_r,0,x,,,0,0,0,0,train,train,train
5661,18_12-193_l,0,x,,,0,3,1,1,train,train,train
5662,18_12-193_r,0,x,,,0,2,1,0,train,train,train
5663,18_12-194_l,0,x,,,0,1,0,1,train,train,train
5664,18_12-194_r,0,x,,,0,3,1,1,train,train,train
5665,18_12-195_l,0,x,,,0,2,1,0,train,train,train
5666,18_12-195_r,0,x,,,0,2,1,0,train,train,train
5667,18_12-196_l,0,x,,,0,1,0,1,train,train,test
5668,18_12-196_r,0,x,,,0,1,0,1,train,train,test
5669,18_12-197_l,0,x,,,0,3,1,1,train,train,train
5670,18_12-197_r,0,x,,,0,3,1,1,train,train,train
5671,18_12-198_l,0,x,,,0,2,1,0,train,train,train
5672,18_12-198_r,0,x,,,0,2,1,0,train,train,train
5673,18_12-199_l,0,x,,,0,2,1,0,train,train,val
5674,18_12-199_r,0,x,,,0,2,1,0,train,train,val
5675,18_12-200_l,0,x,,,0,2,1,0,train,train,train
5676,18_12-200_r,0,x,,,0,3,1,1,train,train,train
5677,18_12-201_l,0,x,,,0,3,1,1,train,train,train
5678,18_12-201_r,0,x,,,0,3,1,1,train,train,train
5679,18_12-202_l,0,x,,,0,3,1,1,train,train,train
5680,18_12-202_r,0,x,,,0,3,1,1,train,train,train
5681,18_12-203_l,0,x,,,0,2,1,0,train,train,val
5682,18_12-203_r,0,x,,,0,2,1,0,train,train,val
5683,18_12-204_l,0,x,,,0,2,1,0,train,train,val
5684,18_12-204_r,0,x,,,0,2,1,0,train,train,val
5685,18_12-205_l,0,x,,,0,2,1,0,train,train,train
5686,18_12-205_r,0,x,,,0,3,1,1,train,train,train
5687,18_12-206_l,0,x,,,0,2,1,0,train,train,train
5688,18_12-206_r,0,x,,,0,2,1,0,train,train,train
5689,18_12-207_l,0,x,,,0,2,1,0,train,train,train
5690,18_12-207_r,0,x,,,0,2,1,0,train,train,train
5691,18_12-208_l,0,x,,,0,2,1,0,train,train,val
5692,18_12-208_r,0,x,,,0,3,1,1,train,train,val
5693,18_12-209_l,0,x,,,0,2,1,0,train,train,train
5694,18_12-209_r,0,x,,,0,2,1,0,train,train,train
5695,18_12-210_l,0,x,,,0,2,1,0,train,train,train
5696,18_12-210_r,0,x,,,0,2,1,0,train,train,train
5697,18_12-211_l,0,x,,,0,2,1,0,train,train,train
5698,18_12-211_r,0,x,,x,10,2,1,0,test,train,train
5699,18_12-212_l,0,x,,,0,2,1,0,train,train,val
5700,18_12-212_r,0,x,,,0,2,1,0,train,train,val
5701,18_12-213_l,0,x,,,0,2,1,0,train,train,train
5702,18_12-213_r,0,x,,,0,2,1,0,train,train,train
5703,18_12-214_l,0,x,,,0,2,1,0,train,train,val
5704,18_12-214_r,0,x,,,0,2,1,0,train,train,val
5705,18_12-215_l,0,x,,,0,2,1,0,train,train,train
5706,18_12-215_r,0,x,,,0,2,1,0,train,train,train
5707,18_12-216_l,0,x,,,0,2,1,0,train,train,train
5708,18_12-216_r,0,x,,,0,2,1,0,train,train,train
5709,18_12-217_l,0,x,,,0,3,1,1,train,train,train
5710,18_12-217_r,0,x,,,0,3,1,1,train,train,train
5711,18_12-218_l,0,x,,,0,3,1,1,train,train,test
5712,18_12-218_r,0,x,,,0,2,1,0,train,train,test
5713,18_12-219_l,0,x,,,0,3,1,1,train,train,train
5714,18_12-219_r,0,x,,,0,3,1,1,train,train,train
5715,18_12-220_l,0,,x,,8,3,1,1,test,test,val
5716,18_12-220_r,0,x,,,0,3,1,1,train,test,val
5717,18_12-221_l,0,x,,,0,3,1,1,train,train,val
5718,18_12-221_r,0,x,,,0,3,1,1,train,train,val
5719,18_12-222_l,0,x,,,0,3,1,1,train,train,train
5720,18_12-222_r,0,x,,,0,3,1,1,train,train,train
5721,18_12-223_l,0,x,,,0,2,1,0,train,train,val
5722,18_12-223_r,0,x,,,0,2,1,0,train,train,val
5723,18_12-224_l,0,x,,,0,2,1,0,train,train,train
5724,18_12-224_r,0,x,,,0,2,1,0,train,train,train
5725,18_12-225_l,0,,x,,8,3,1,1,test,test,val
5726,18_12-225_r,0,x,,,0,3,1,1,train,test,val
5727,18_12-226_l,0,x,,,0,3,1,1,train,train,train
5728,18_12-226_r,0,x,,,0,3,1,1,train,train,train
5729,18_12-227_l,0,x,,,0,3,1,1,train,train,train
5730,18_12-227_r,0,x,,,0,3,1,1,train,train,train
5731,18_12-228_l,0,x,,,0,3,1,1,train,train,train
5732,18_12-228_r,0,x,,,0,3,1,1,train,train,train
5733,18_12-229_l,0,x,,,0,2,1,0,train,train,val
5734,18_12-229_r,0,x,,,0,2,1,0,train,train,val
5735,18_12-230_l,0,x,,,0,2,1,0,test,test,val
5736,18_12-230_r,0,x,,,0,2,1,0,test,test,val
5737,18_12-231_l,0,,x,,8,3,1,1,test,test,test
5738,18_12-231_r,0,x,,,0,3,1,1,test,test,test
5739,18_12-232_l,0,x,,,0,3,1,1,train,train,train
5740,18_12-232_r,0,x,,,0,2,1,0,train,train,train
5741,18_12-233_l,0,x,,,0,3,1,1,train,train,train
5742,18_12-233_r,0,x,,,0,3,1,1,train,train,train
5743,18_12-234_l,0,x,,,0,1,0,1,train,train,train
5744,18_12-234_r,0,x,,,0,1,0,1,train,train,train
5745,18_12-235_l,0,x,,,0,2,1,0,train,train,val
5746,18_12-235_r,0,x,,,0,2,1,0,train,train,val
5747,18_12-236_l,1,x,,,0,1,0,1,train,train,train
5748,18_12-236_r,1,x,,,0,1,0,1,train,train,train
5749,18_12-237_l,1,x,,,0,2,1,0,train,train,train
5750,18_12-237_r,1,x,,,0,2,1,0,train,train,train
5751,18_12-238_l,1,x,,,0,1,0,1,train,train,train
5752,18_12-238_r,1,x,,,0,1,0,1,train,train,train
5753,18_12-239_l,1,x,,,0,1,0,1,train,train,train
5754,18_12-239_r,1,x,,,0,1,0,1,train,train,train
5755,18_12-240_l,1,x,,,0,0,0,0,train,train,train
5756,18_12-240_r,1,x,,,0,2,1,0,train,train,train
5757,18_12-241_l,1,x,,,0,0,0,0,train,train,test
5758,18_12-241_r,1,?,?,,7,0,0,0,test,train,test
5759,18_12-242_l,1,x,,,0,3,1,1,train,train,train
5760,18_12-242_r,1,x,,,0,3,1,1,train,train,train
5761,18_12-243_l,1,x,,,0,3,1,1,train,train,train
5762,18_12-243_r,1,x,,,0,2,1,0,train,train,train
5763,18_12-244_l,1,x,,,0,1,0,1,train,train,train
5764,18_12-244_r,1,x,,,0,1,0,1,train,train,train
5765,18_12-245_l,1,x,,,0,1,0,1,train,train,train
5766,18_12-245_r,1,x,,,0,3,1,1,train,train,train
5767,18_12-246_l,1,x,,,0,1,0,1,train,train,train
5768,18_12-246_r,1,x,,,0,3,1,1,train,train,train
